
[00:00:00.000 --> 00:00:04.500]   Also herzlich willkommen zu dieser Einführung in die Programmierung.
[00:55:56.000 --> 00:55:58.000]   das tritt häufiger aus.
[00:55:58.000 --> 00:56:01.000]   Und idealerweise gibt es eben einen Formalismus,
[00:56:01.000 --> 00:56:04.000]   der Formalismus ist halt eine Menge an Regeln,
[00:56:04.000 --> 00:56:08.000]   gibt es einen Formalismus, mit dem wir solche Sprachen beschreiben können.
[00:56:08.000 --> 00:56:11.000]   Und gibt es da einen, der sich sehr eingebürgert hat,
[00:56:11.000 --> 00:56:16.000]   das ist eben diese E, B, N, F Notation zur Beschreibung von Sprachen.
[00:56:16.000 --> 00:56:19.000]   Und es geht auch für Programmiersprachen,
[00:56:19.000 --> 00:56:21.000]   aber damit machen wir nicht,
[00:56:21.000 --> 00:56:23.000]   das machen wir nicht als heute am ersten Tag.
[00:56:23.000 --> 00:56:27.000]   Diese vier Buchstaben, die bedeuten das Folgen,
[00:56:27.000 --> 00:56:29.000]   das E steht für Erweitert, Extended.
[00:56:29.000 --> 00:56:33.000]   Das ganz am Ende sage ich Ihnen, warum das Extended ist.
[00:56:33.000 --> 00:56:38.000]   Extended, Bakus Naur oder Bakus Normalform.
[00:56:38.000 --> 00:56:40.000]   Bakus und Naur waren zwei Leute,
[00:56:40.000 --> 00:56:44.000]   die in der frühen Entwicklung der Programmiersprachen mitgemacht haben
[00:56:44.000 --> 00:56:46.000]   und dafür gemacht haben.
[00:56:46.000 --> 00:56:48.000]   Der Bakus, der war in den USA
[00:56:48.000 --> 00:56:53.000]   und hat da an einer Programmiersprache namens Fortran gearbeitet.
[00:56:53.000 --> 00:56:55.000]   Das ist eine Formulatranslatorsprache.
[00:56:55.000 --> 00:56:58.000]   Und der Naur, der war hier in Europa
[00:56:58.000 --> 00:57:01.000]   und der hat an einer Programmiersprache namens Algolle,
[00:57:01.000 --> 00:57:03.000]   ist kein Akronym gearbeitet.
[00:57:03.000 --> 00:57:05.000]   Der Naur war ein sehr zurückhaltender Mensch
[00:57:05.000 --> 00:57:07.000]   und der bevorzugte, dass man das Normal nennt,
[00:57:07.000 --> 00:57:09.000]   also gar nicht an seinen Namen denkt.
[00:57:09.000 --> 00:57:13.000]   Und dann F steht für Form, also die E, B, N, F Notation
[00:57:13.000 --> 00:57:15.000]   ist eben eine Notation,
[00:57:15.000 --> 00:57:18.000]   die die Sündtags einer Sprache beschreibt.
[00:57:18.000 --> 00:57:20.000]   Die sagt nichts über die Bedeutung.
[00:57:20.000 --> 00:57:24.000]   Wir sehen da wegen, wie Zahlen geschrieben werden,
[00:57:24.000 --> 00:57:27.000]   aber da sagt das nichts, ob das jetzt Dollarbeträge
[00:57:27.000 --> 00:57:30.000]   oder Frankenbeträge oder Körpergrößen oder irgendwas ist.
[00:57:30.000 --> 00:57:33.000]   Das ist nur ein Weg für uns, das Format zu beschreiben.
[00:57:33.000 --> 00:57:35.000]   Und die, die ein bisschen gelangweilt sind,
[00:57:35.000 --> 00:57:38.000]   können Sie überlegen, während ich die Sprache einführe,
[00:57:38.000 --> 00:57:43.000]   was man eigentlich alles mit dieser Sprache beschreiben kann.
[00:57:43.000 --> 00:57:46.000]   So, jetzt warum machen wir E, B, N, F, 4?
[00:57:46.000 --> 00:57:49.000]   Einmal, das ist ein guter Weg für uns,
[00:57:49.000 --> 00:57:53.000]   praktische Eigenschaften dieses
[00:57:53.000 --> 00:57:56.000]   von Sprachen eben anschaulich zu machen
[00:57:56.000 --> 00:58:00.000]   und auch zu lernen, wie man mit diesen Sprachen
[00:58:00.000 --> 00:58:02.000]   eben arbeitet und umgeht.
[00:58:02.000 --> 00:58:04.000]   Und da kommen gleich paar mir Beispiele.
[00:58:04.000 --> 00:58:08.000]   Denn jede dieser E, B, N, F Beschreibungen hat zwei Seiten.
[00:58:08.000 --> 00:58:11.000]   Und zwar einmal liefert so eine Beschreibung
[00:58:11.000 --> 00:58:16.000]   eine Menge von Symbolen, die dieser E, B, N, F Beschreibung genügen.
[00:58:16.000 --> 00:58:20.000]   Also eine Menge Symbol sind eben Zeichen oder Zeichenfolgen.
[00:58:20.000 --> 00:58:23.000]   Können wir jetzt mal heute am ersten Tag so definieren.
[00:58:23.000 --> 00:58:27.000]   Diese E, B, N, F Beschreibung liefert so eine Menge von Symbolen,
[00:58:27.000 --> 00:58:31.000]   die eben nach dieser Beschreibung gültig sind
[00:58:31.000 --> 00:58:33.000]   oder der Beschreibung genügen.
[00:58:33.000 --> 00:58:35.000]   Das heißt, während wir diese Beschreibung machen,
[00:58:35.000 --> 00:58:37.000]   programmieren wir in ganz klein.
[00:58:37.000 --> 00:58:41.000]   Wir programmieren mit den Optionen dieser E, B, N, F Regeln
[00:58:41.000 --> 00:58:44.000]   und beschreiben so mögliche Sprachen.
[00:58:44.000 --> 00:58:48.000]   Und zum anderen erlaubt es uns, diese Beschreibung zu prüfen,
[00:58:48.000 --> 00:58:53.000]   ob ein gegebenes Symbol dieser E, B, N, F Beschreibung genügt oder nicht.
[00:58:53.000 --> 00:58:56.000]   Also wir haben einmal die Möglichkeit der Konstruktion.
[00:58:56.000 --> 00:59:01.000]   Wir haben einen Weg zu beschreiben, was für Symbole in dieser Sprache sind.
[00:59:01.000 --> 00:59:03.000]   Und wir haben die Möglichkeit der Verifikation.
[00:59:03.000 --> 00:59:06.000]   Also wir wollen gucken, ob das Symbol, das ich habe, komme,
[00:59:06.000 --> 00:59:08.000]   der Beschreibung genügt oder nicht.
[00:59:08.000 --> 00:59:10.000]   Dann geht der Daumen rauf oder der Daumen runter.
[00:59:10.000 --> 00:59:17.000]   Das ist der Grund, warum so eine E, B, N, F Beschreibung für uns sehr praktisch ist.
[00:59:17.000 --> 00:59:21.000]   So, und in der heutigen und in den nächsten 2, 3 Vorlesungen
[00:59:21.000 --> 00:59:26.000]   lernen wir jetzt die vier elementaren Ausdrücksmöglichkeiten in E, B, N, F kennen.
[00:59:26.000 --> 00:59:31.000]   Und dann werden wir lernen, wie man so eine E, B, N, F Beschreibung liest und versteht.
[00:59:31.000 --> 00:59:35.000]   Und dann lernt man, das ist der Teil des Schreibens dann, ja,
[00:59:35.000 --> 00:59:37.000]   und dann kommt der zweite Teil, die Verifikation,
[00:59:37.000 --> 00:59:40.000]   dann lernen wir zu entscheiden, ob ein Symbol legal ist.
[00:59:40.000 --> 00:59:45.000]   Also ob ein Symbol für eine gegebene E, B, N, F Beschreibung eben genügt,
[00:59:45.000 --> 00:59:47.000]   der genügt oder nicht genügt.
[00:59:47.000 --> 00:59:53.000]   So, und wie, jetzt, was sind diese 4 elementaren Ausdrücksmöglichkeiten?
[00:59:53.000 --> 00:59:58.000]   Das sind 4 Ausdrücksmöglichkeiten, oder Control Forms auf Englisch,
[00:59:58.000 --> 01:00:01.000]   die sie auch in Java wiederfinden werden.
[01:00:01.000 --> 01:00:04.000]   Also die Idee, die wir hier darstellen,
[01:00:04.000 --> 01:00:08.000]   die werden sie auch in der Programmiersprache Java wiederfinden.
[01:00:08.000 --> 01:00:10.000]   Natürlich sehen die da ein bisschen anders aus,
[01:00:10.000 --> 01:00:13.000]   aber die Ideen treten da auch auf.
[01:00:13.000 --> 01:00:18.000]   Also E, B, N, F ist wirklich eine Programmierung im ganz Kleinen, ja,
[01:00:18.000 --> 01:00:22.000]   weil wir können wirklich nur Symbole beschreiben und sonst eben nichts dahinter.
[01:00:22.000 --> 01:00:27.000]   Und können dann eben sagen, ob diese Symbole in diese Sprache,
[01:00:27.000 --> 01:00:31.000]   die von der Programmiersprache oder von dieser Beschreibung beschrieben wird,
[01:00:31.000 --> 01:00:33.000]   ob die da drinnen ist oder nicht.
[01:00:33.000 --> 01:00:36.000]   Also, 4 habe ich gesagt, gibt es.
[01:00:36.000 --> 01:00:40.000]   Und die ersten 3 haben Sie sicher schon mal gesehen,
[01:00:40.000 --> 01:00:42.000]   und die vierte wahrscheinlich auch.
[01:00:42.000 --> 01:00:44.000]   Also die erste ist die Aufreihung,
[01:00:44.000 --> 01:00:46.000]   erzähle ich gleich, was das ist.
[01:00:46.000 --> 01:00:48.000]   Dann kommt die Entscheidung, die Möglichkeit,
[01:00:48.000 --> 01:00:51.000]   eine Auswahl zu treffen oder eine Option zu wählen.
[01:00:51.000 --> 01:00:54.000]   Dann gibt es die Wiederholung, also die Möglichkeit,
[01:00:54.000 --> 01:00:56.000]   etwas nochmal wiederzuverwenden.
[01:00:56.000 --> 01:01:01.000]   Und dann gibt es die Rekursion einer weiteren Form der Wiederholung.
[01:01:01.000 --> 01:01:06.000]   Also, diese Beschreibungen, die haben dann einen Namen,
[01:01:06.000 --> 01:01:10.000]   dann sagen wir, die E, B, N, F Beschreibung für diese Statement
[01:01:10.000 --> 01:01:13.000]   oder die E, B, N, F Beschreibung für diese Zahlen
[01:01:13.000 --> 01:01:15.000]   oder die E, B, N, F Beschreibung für irgendwas.
[01:01:15.000 --> 01:01:18.000]   Und diese Name erlaubt es uns dann,
[01:01:18.000 --> 01:01:21.000]   das, was wir einmal festgelegt haben, wiederzuverwenden.
[01:01:21.000 --> 01:01:25.000]   Wir können also einmal das, was wir eben geschrieben haben,
[01:01:25.000 --> 01:01:28.000]   wiederverwenden, um kompliziertere Beschreibungen zu erstellen,
[01:01:28.000 --> 01:01:30.000]   oder wir können den Namen nehmen und sagen,
[01:01:30.000 --> 01:01:32.000]   wir haben hier ein Symbol,
[01:01:32.000 --> 01:01:37.000]   und wir möchten gerne gucken, ob dieses Symbol dieser Beschreibung genügt.
[01:01:37.000 --> 01:01:39.000]   Also, das Erstellen der E, B, N, F Beschreibung
[01:01:39.000 --> 01:01:42.000]   und das Programmieren in Java sind also ähnlichen.
[01:01:42.000 --> 01:01:44.000]   In allen Fällen überlegen wir uns, was müssen wir machen,
[01:01:44.000 --> 01:01:47.000]   um einen gewünschten Effekt zu haben,
[01:01:47.000 --> 01:01:49.000]   also um gewisse Werte berechnet zu bekommen später,
[01:01:49.000 --> 01:01:52.000]   oder hier jetzt einfach, um die Anwesenheit,
[01:01:52.000 --> 01:01:56.000]   bestimmt das Trinks in einer Sprache zu erlauben.
[01:01:56.000 --> 01:01:59.000]   Und E, B, N, F ist eben, das ist das Gute, eine formale Beschreibung,
[01:01:59.000 --> 01:02:04.000]   die erfreulicherweise eben präzise und verständlich ist.
[01:02:04.000 --> 01:02:06.000]   Wobei eben für die, die schon länger im Geschäft sind,
[01:02:06.000 --> 01:02:09.000]   das präzise ist einfach, das hier ist das Problem.
[01:02:09.000 --> 01:02:12.000]   Etwas zu haben, das eben verständlich ist,
[01:02:12.000 --> 01:02:18.000]   das andere Leute und auch das System selber eben entsprechend zulässt.
[01:02:18.000 --> 01:02:26.000]   Also, fangen wir also die E, B, N, F Regeln an.
[01:02:26.000 --> 01:02:33.000]   So eine E, B, N, F Beschreibung besteht also aus einer Menge von E, B, N, F Regeln.
[01:02:33.000 --> 01:02:38.000]   Also, Menge kennen Sie aus Ihrer Vorbildung,
[01:02:38.000 --> 01:02:45.000]   ist eine Ansammlung, in der die Reihenfolge der Regeln unwichtig ist.
[01:02:45.000 --> 01:02:49.000]   Also, die Menge enthält eben verschiedene E, B, N, F Regeln
[01:02:49.000 --> 01:02:51.000]   und die Reihenfolge der Regeln ist unwichtig.
[01:02:51.000 --> 01:02:53.000]   Es gibt ein bisschen bevorzugter Reihenfolge,
[01:02:53.000 --> 01:02:57.000]   aber letztlich ist die Reihenfolge unwichtig.
[01:02:57.000 --> 01:03:02.000]   Und jede Regel gibt an, welche Symbole erlaubt sind.
[01:03:02.000 --> 01:03:06.000]   Gegebenfalls natürlich unter Zuhilfenahme "Anderregeln".
[01:03:06.000 --> 01:03:10.000]   Also, kann es eine Regel geben, die für ziffern.
[01:03:10.000 --> 01:03:15.000]   Und diese Regel würde eben die Ziffer 0, 1, 2, 3 und so weiter zulassen
[01:03:15.000 --> 01:03:21.000]   oder auch nur 0 und 1 oder auch 9, A, B, C, D, E,
[01:03:21.000 --> 01:03:28.000]   A, B, C, D, E, F und so weiter.
[01:03:28.000 --> 01:03:30.000]   Würden Sie auch zulassen.
[01:03:30.000 --> 01:03:35.000]   Das hängt davon ab, mit was für Zahlen wir uns später beschäftigen wollen.
[01:03:35.000 --> 01:03:38.000]   Das entscheidet dann, was die Ziffern sind.
[01:03:38.000 --> 01:03:41.000]   Und diese E, B, N, F Regeln, die erlauben dann,
[01:03:41.000 --> 01:03:45.000]   beschreiben, welche Symbole wir da eben verwenden können.
[01:03:45.000 --> 01:03:51.000]   Und alle Symbole sind erlaubt, wenn sie den Regeln entsprechend gebildet sind.
[01:03:51.000 --> 01:03:54.000]   Und das heißt, wenn wir genauer präzisieren.
[01:03:54.000 --> 01:03:57.000]   Zum Beispiel, wenn ich Regeln verziffern habe,
[01:03:57.000 --> 01:04:02.000]   könnte ich auch dann eine Regel für zweitstellige, positive,
[01:04:02.000 --> 01:04:08.000]   ganze Zahlen erstellen, indem ich dann eben auf mit der Regel der Ziffern
[01:04:08.000 --> 01:04:13.000]   weitermache und daraus eben Regeln für Zahlen erstelle.
[01:04:13.000 --> 01:04:18.000]   Also, wie sieht jetzt so eine E, B, N, F Regeln aus?
[01:04:18.000 --> 01:04:20.000]   Die hat drei Bestandteile.
[01:04:20.000 --> 01:04:23.000]   Da ist eine linke Seite, also ist diese hier, link muss ich mal aufpassen,
[01:04:23.000 --> 01:04:26.000]   eine rechte Seite, das ist diese.
[01:04:26.000 --> 01:04:31.000]   Und dieses Symbol dazwischen, das ist so ein nach links zeigender Pfeil.
[01:04:31.000 --> 01:04:36.000]   Und diesen Pfeil sprechen wir aus als ist definiert als.
[01:04:36.000 --> 01:04:42.000]   Also, Sie haben da eben die linke Seite, ist definiert als die rechte Seite.
[01:04:42.000 --> 01:04:45.000]   So sieht eine E, B, N, F Regeln aus.
[01:04:45.000 --> 01:04:50.000]   Und auf der linken Seite, also die, da ist nur ein Wort.
[01:04:50.000 --> 01:04:56.000]   Und das ist erfahrungsgemäß kursiv und kleingeschrieben.
[01:04:56.000 --> 01:05:00.000]   Was man macht, wenn man keine kursive Handschrift eingelernt hat,
[01:05:00.000 --> 01:05:04.000]   dann habe ich nachher aus eine Aushilfsmöglichkeit da.
[01:05:04.000 --> 01:05:08.000]   Und das ist der Name der E, B, N, F Regeln.
[01:05:08.000 --> 01:05:10.000]   Das ist also eine Regel.
[01:05:10.000 --> 01:05:12.000]   Und sie hat diesen Namen.
[01:05:12.000 --> 01:05:15.000]   Und das ist der Name, der durch dieses Wort gegeben ist.
[01:05:15.000 --> 01:05:17.000]   Und natürlich, wenn ich so eine Menge habe,
[01:05:17.000 --> 01:05:21.000]   dann kann jeder Name nur einmal auf der linken Seite auftreten.
[01:05:21.000 --> 01:05:24.000]   Ja, sonst kann das, haut das Ganze nicht hin.
[01:05:24.000 --> 01:05:29.000]   So, jetzt rechte Seite ist das, was der interessantere Teil ist.
[01:05:29.000 --> 01:05:34.000]   Nämlich, das ist die genaue Beschreibung des Names für den Namen,
[01:05:34.000 --> 01:05:37.000]   nicht für den Namen, der auf der linken Seite auftritt.
[01:05:37.000 --> 01:05:40.000]   Und das ist jetzt, wird diese, die Beschreibung geliefert.
[01:05:40.000 --> 01:05:43.000]   Und die kann verschiedene Sachen enthalten.
[01:05:43.000 --> 01:05:46.000]   Also, im einfachsten Fall, enthält die einfach Zeichen.
[01:05:46.000 --> 01:05:49.000]   Und wenn da ein Zeichen ist, dann erwarten wir dieses Zeichen
[01:05:49.000 --> 01:05:51.000]   und kein anderes.
[01:05:51.000 --> 01:05:54.000]   Wenn da also eine Null steht, dann erwarten wir eine Null.
[01:05:54.000 --> 01:05:57.000]   Wenn da eine 1 steht, erwarten wir eine 1.
[01:05:57.000 --> 01:06:02.000]   Wenn da der String, wenn da steht "hello",
[01:06:02.000 --> 01:06:06.000]   dann erwarten wir "hello", ja, H, E, L, L, O, ja.
[01:06:06.000 --> 01:06:08.000]   So, das ist das Zeichen, das wir erwarten.
[01:06:08.000 --> 01:06:12.000]   Also, im einfachsten Fall steht dann eben da ein Zeichen.
[01:06:12.000 --> 01:06:17.000]   Sonst habe ich eine Regel hier, ein Beispiel, Menge 1, ja.
[01:06:17.000 --> 01:06:24.000]   Das ist die Menge, die Ziffer 0, die lässt eben eine, nur eine Ziffer zu.
[01:06:24.000 --> 01:06:26.000]   Und das ist eben die Null.
[01:06:26.000 --> 01:06:31.000]   Und eine andere Menge, M2, die lässt eine andere Zeichen zu,
[01:06:31.000 --> 01:06:34.000]   nämlich die Ziffer 1, ja.
[01:06:34.000 --> 01:06:36.000]   Und mir gibt es ja auch gar nicht, ja.
[01:06:36.000 --> 01:06:40.000]   Und natürlich kann ich die jetzt auch beide in eine Menge stecken, ja.
[01:06:40.000 --> 01:06:43.000]   In der Menge M3, da habe ich die jetzt zusammen.
[01:06:43.000 --> 01:06:48.000]   Und das ist also eine Menge, die lässt sowohl eine Null als auch eine 1 zu, ja.
[01:06:48.000 --> 01:06:52.000]   Das ist also der allereinfachste Fall einer EBNF-Regel.
[01:06:52.000 --> 01:06:57.000]   So, jetzt, also Zeichen, ja, das war der Einfachfall.
[01:06:57.000 --> 01:07:04.000]   Jetzt interessant wird es, dass diese Regel auf der rechten Seite auch Namen enthalten kann.
[01:07:04.000 --> 01:07:09.000]   Namen von anderen EBNF-Regeln, die entweder in dieser Menge auftreten,
[01:07:09.000 --> 01:07:14.000]   da müssen wir, vielleicht sind sie schon aufgetreten, vielleicht treten sie noch auf, spielt keine Rolle,
[01:07:14.000 --> 01:07:17.000]   da es eine Menge ist, können die ja in Belivia Reihenfolge erscheinen, ja.
[01:07:17.000 --> 01:07:20.000]   Das sind also Namen von EBNF-Regeln.
[01:07:20.000 --> 01:07:28.000]   Also kann ich jetzt zum Beispiel hingehen und sagen, aha, ich könnte hier den Namen dieser Regel verwenden,
[01:07:28.000 --> 01:07:33.000]   Ziffer 0, ja, Ziffer 0 habe ich gesehen, es gibt hier eine Regel mit dem Namen Ziffer 0
[01:07:33.000 --> 01:07:36.000]   und die würde eine Null liefern, ja.
[01:07:36.000 --> 01:07:41.000]   Also für diese Menge hier keine sehr interessante Menge, aber für heute vielleicht gar nicht,
[01:07:41.000 --> 01:07:45.000]   sorry, für heute nicht ganz so schlecht, ja.
[01:07:45.000 --> 01:07:52.000]   Die Zahl Null besteht eben, die hat eben, die lässt nur diese eine Ziffer Null zu, ja.
[01:07:52.000 --> 01:07:57.000]   Also, erste Möglichkeit ist, auf der rechten Seite tritt ein Zeichen auf,
[01:07:57.000 --> 01:08:05.000]   zweite Möglichkeit ist, auf der rechten Seite tritt ein der Name einer existierenden Regel auf.
[01:08:05.000 --> 01:08:09.000]   Zuerst dritte Möglichkeit und jetzt wird es interessant, ja, hoffe ich vielleicht, ja,
[01:08:09.000 --> 01:08:13.000]   Kombination von Kontrollelementen, ja.
[01:08:13.000 --> 01:08:18.000]   Also von den vier Kontrollelementen, die ich einmal erwähnte, ja, die werden kombiniert
[01:08:18.000 --> 01:08:24.000]   und damit kann ich dann eben komplizierte Sachen oder interessante Sachen erstellen, ja.
[01:08:24.000 --> 01:08:30.000]   Und wie würde ich das jetzt machen, ja, also die habe ich dann eben halt hier auf der rechten Seite
[01:08:30.000 --> 01:08:32.000]   und da kommt jetzt ein Beispiel.
[01:08:32.000 --> 01:08:38.000]   Eine Frage, wo ich zum Beispiel gehe, die in der Vergangenheit öfter gestellt wurde ist,
[01:08:38.000 --> 01:08:42.000]   müssen wir eigentlich ein Alphabet angeben, ja.
[01:08:42.000 --> 01:08:45.000]   Oder kann ich einfach so, wie ich es hier vorne gemacht habe, ja,
[01:08:45.000 --> 01:08:48.000]   einfach hier Null, Eins und so weiter angeben, ja.
[01:08:48.000 --> 01:08:53.000]   Und die Antwort ist, eigentlich brauchen wir kein Alphabet anzugeben, ja.
[01:08:53.000 --> 01:08:58.000]   Es ist eigentlich nicht zwingend, weil das Alphabet, wenn wir sowas wollen, ja,
[01:08:58.000 --> 01:09:05.000]   sind durch die Zeichen, die als Zeichen auf der rechten Seite einer Regel auftreten, ja.
[01:09:05.000 --> 01:09:10.000]   Wenn die Regel eben Null und Eins hat, dann ist das eben unser Alphabet, ja.
[01:09:10.000 --> 01:09:16.000]   Oder wenn die Regel eben kleine Buchstaben hat, dann sind das eben die Zeichen unseres Alphabet.
[01:09:16.000 --> 01:09:21.000]   Manche Leute fühlen sich besser, wenn sie sagen, hier, in diese, für diese Regel
[01:09:21.000 --> 01:09:25.000]   oder für diese Beschreibung kommen nur diese Zeichen vor.
[01:09:25.000 --> 01:09:28.000]   Ist aber nicht zwingend vorgeschrieben, ja.
[01:09:28.000 --> 01:09:33.000]   Und der zweite Punkt ist, wie sieht es denn aus mit Zwischenräumen?
[01:09:33.000 --> 01:09:36.000]   Diese Zwischenräume gibt es eigentlich nicht, ja.
[01:09:36.000 --> 01:09:41.000]   Wenn ich hier die Null und die Eins habe, ja, die können so nebeneinander stehen
[01:09:41.000 --> 01:09:44.000]   oder die können ganz dicht nebeneinander stehen
[01:09:44.000 --> 01:09:46.000]   oder die können ganz weit auseinander stehen.
[01:09:46.000 --> 01:09:51.000]   Das ist für mich in dieser Welt, ja, alles immer ein und dasselbe.
[01:09:51.000 --> 01:09:53.000]   Zwischenräume gibt es nicht.
[01:09:53.000 --> 01:09:57.000]   Wenn Sie einen Zwischenraum wollen, kann ja sein, dass Sie darauf Wert legen,
[01:09:57.000 --> 01:10:01.000]   dass Sie einen Zwischenraum haben, dann müssen Sie den selber definieren.
[01:10:01.000 --> 01:10:07.000]   Dann müssen Sie irgendeine Regel haben, Zwischenraum, ja, jetzt sehen Sie schon mal ein kursives Schreiben,
[01:10:07.000 --> 01:10:09.000]   ist leider nicht sehr gut, ja.
[01:10:09.000 --> 01:10:12.000]   Zwischenraum ist definiert als, ja, so.
[01:10:12.000 --> 01:10:14.000]   Und wie zeigen wir den?
[01:10:14.000 --> 01:10:17.000]   Eine Konvention ist, dass wir dann sowas zeichnen, ja.
[01:10:17.000 --> 01:10:20.000]   Und dann meinen wir, das ist ein Zwischenraum, ja.
[01:10:20.000 --> 01:10:26.000]   Aber es gibt auch andere Möglichkeiten, den zu zeigen
[01:10:26.000 --> 01:10:31.000]   und es gibt auch andere Möglichkeiten, sozusagen Tab oder andere Leintfeed und so weiter.
[01:10:31.000 --> 01:10:34.000]   Ist für uns eigentlich im Allgemeinen kein Thema.
[01:10:34.000 --> 01:10:39.000]   Wenn wir Zwischenräume bräuchten oder brauchen, dann werden wir irgendwie definieren,
[01:10:39.000 --> 01:10:41.000]   dass es jetzt hier einen Zwischenraum gibt.
[01:10:41.000 --> 01:10:47.000]   Aber für das, was wir jetzt erstmal machen, am Anfang, ist das eigentlich gar nicht mal nötig.
[01:10:47.000 --> 01:10:52.000]   So, jetzt sehen Sie hier unten, jetzt wollte ich das Beispiel Zwischenraum schreiben, ja.
[01:10:52.000 --> 01:10:57.000]   Was mache ich denn da, weil, wenn ich jetzt Handschrift machen sollte, wäre das schlimm, ja.
[01:10:57.000 --> 01:11:05.000]   Darum haben sich zwei Konventionen gebürgert, ja.
[01:11:05.000 --> 01:11:10.000]   Also die eine ist eben klar, im Normalfall sollten wir eigentlich alles mit Kleinbuchstaben machen, ja.
[01:11:10.000 --> 01:11:16.000]   Die andere Möglichkeit ist eben, hier solche eckigen Klammern zu verwenden
[01:11:16.000 --> 01:11:22.000]   und auf diese Weise zu sagen, hier ist spitze Klammern, zu sagen, das sollte ja eigentlich kursiv sein, ja.
[01:11:22.000 --> 01:11:27.000]   Und das ist dann praktisch der Weg, wie ich zeigen kann.
[01:11:27.000 --> 01:11:35.000]   Hier ist eine EBNF-Regel, die sich, eine EBNF-Regel für Digit 9, ja.
[01:11:35.000 --> 01:11:37.000]   Das ist also der Weg, das zu machen.
[01:11:37.000 --> 01:11:41.000]   Mich werden Sie meistens, wenn ich von der Hand schreiben muss, werde ich eigentlich das so machen,
[01:11:41.000 --> 01:11:45.000]   weil da ist es für mich am einfachsten, aber das ist nicht zwingend
[01:11:45.000 --> 01:11:50.000]   und es gibt auch noch andere Möglichkeiten, aber dies ist die Haupt, die Möglichkeit, die am einfachsten funktioniert.
[01:11:50.000 --> 01:11:56.000]   Also, hatte gesagt, wir haben auf der rechten Seite eben entweder einen Zeichen,
[01:11:56.000 --> 01:12:09.000]   entweder einen Namen einer Regel oder eben eine Kombination der Formen, die das, die in EBNF zugelassen sind, ja.
[01:12:09.000 --> 01:12:14.000]   Und diese vier Möglichkeiten sind eben Aufreihung, Entscheidung, Wiederholung und Rekursion, ja.
[01:12:14.000 --> 01:12:20.000]   Mit denen können wir unsere EBNF-Rechtenseiten definieren.
[01:12:20.000 --> 01:12:22.000]   Und die finden Sie auch in Java.
[01:12:22.000 --> 01:12:26.000]   Und da wir noch nicht die Details besprochen haben, kann ich die Frage,
[01:12:26.000 --> 01:12:30.000]   wie man das jetzt genau in der Prämie Java anwendet, später beantworten.
[01:12:30.000 --> 01:12:38.000]   So, fangen wir mit der einfachsten Form der Kontrollformen an, der Aufreihung, der Sequenz.
[01:12:38.000 --> 01:12:43.000]   Das ist nichts anderes als eine Folge von Zeichen, ja.
[01:12:43.000 --> 01:12:49.000]   Das können also Buchstaben sein oder Ziffern sein oder irgendwas.
[01:12:49.000 --> 01:12:52.000]   Und die werden bei uns von links nach rechts gelesen.
[01:12:52.000 --> 01:12:57.000]   Das ist bei uns die hier übliche Form der Leserichtung, ja.
[01:12:57.000 --> 01:13:00.000]   Und daher ist dann die Reihenfolge der Zeichen wichtig.
[01:13:00.000 --> 01:13:07.000]   Also, ein A gefolgt von einem B ist etwas anderes als ein B gefolgt von einem A, ja.
[01:13:07.000 --> 01:13:13.000]   Und ein einfaches Beispiel wäre jetzt hier in der verschiedenen Beschreibung,
[01:13:13.000 --> 01:13:18.000]   die alle dasselbe Zeichen ergeben.
[01:13:18.000 --> 01:13:22.000]   Also, fangen wir mal an mit der hier, diese hier, Raum 1.
[01:13:22.000 --> 01:13:28.000]   Raum 1 ist Buchstabe D gefolgt von Buchstabe 2, gefolgt von Buchstabe 8, ja.
[01:13:28.000 --> 01:13:33.000]   Buchstabe 8 ist der, Buchstabe 2 ist der, Buchstabe D ist der.
[01:13:33.000 --> 01:13:36.000]   Also, das ergäbe D2/8, ja.
[01:13:36.000 --> 01:13:38.000]   Und hier haben wir das besser, besser gemacht.
[01:13:38.000 --> 01:13:43.000]   Hier haben wir nämlich das gemacht, was eigentlich die allgemeine Konvention ist,
[01:13:43.000 --> 01:13:48.000]   dass wir die Regel, die der Beschreibung den Namen gibt, ans Ende setzen.
[01:13:48.000 --> 01:13:51.000]   Also, die Beschreibung heißt die Raum 1 Beschreibung.
[01:13:51.000 --> 01:13:57.000]   Und die hat eben diese drei einfachen Regeln, die die Buchstaben D2 und 8 definieren.
[01:13:57.000 --> 01:14:01.000]   Und dann haben wir eine Kombination, wo wir die drei hintereinander reihen
[01:14:01.000 --> 01:14:03.000]   und so bekommen wir dann eben D2/8.
[01:14:03.000 --> 01:14:06.000]   Und das ist ein und dasselbe, ja.
[01:14:06.000 --> 01:14:09.000]   Und können natürlich auch die Reihenfolge der Regeln ändern,
[01:14:09.000 --> 01:14:14.000]   ist nicht unbedingt bringt, hat keinen Einfluss auf das, was rauskommt.
[01:14:14.000 --> 01:14:19.000]   Oder in diesem einfachen Fall können wir sagen, hier geben wir doch gleich den Raum an,
[01:14:19.000 --> 01:14:23.000]   indem wir diese Vorlesung verwenden, geben, ja.
[01:14:23.000 --> 01:14:29.000]   Alle vier Beschreibungen liefern dasselbe Ergebnis, ja.
[01:14:29.000 --> 01:14:34.000]   So, also, damit haben wir schon die erste Sache Aufreihung hinter uns.
